time,volume,complete,o,h,l,c
2019-03-15 10:40:00+00:00,39,True,1.004,1.00464,1.004,1.00464
2019-03-15 10:50:00+00:00,98,True,1.0046,1.00484,1.00424,1.00424
2019-03-15 11:00:00+00:00,95,True,1.0042,1.00438,1.00357,1.00384
2019-03-15 11:10:00+00:00,56,True,1.00387,1.00415,1.00387,1.00411
2019-03-15 11:20:00+00:00,68,True,1.00407,1.00407,1.00363,1.00363
2019-03-15 11:30:00+00:00,28,True,1.00365,1.00387,1.00365,1.00383
2019-03-15 11:40:00+00:00,27,True,1.0038,1.0039,1.00365,1.00365
2019-03-15 11:50:00+00:00,51,True,1.00369,1.00397,1.00362,1.00397
2019-03-15 12:00:00+00:00,73,True,1.00393,1.00418,1.00387,1.00408
2019-03-15 12:10:00+00:00,42,True,1.00411,1.00425,1.00401,1.00403
2019-03-15 12:20:00+00:00,67,True,1.00401,1.00438,1.00391,1.00425
2019-03-15 12:30:00+00:00,52,True,1.00421,1.00449,1.00403,1.00449
2019-03-15 12:40:00+00:00,47,True,1.00453,1.00486,1.00451,1.00477
2019-03-15 12:50:00+00:00,101,True,1.00479,1.00508,1.00448,1.00508
2019-03-15 13:00:00+00:00,80,True,1.00502,1.00519,1.00459,1.00471
2019-03-15 13:10:00+00:00,109,True,1.00469,1.00469,1.00405,1.00408
2019-03-15 13:20:00+00:00,88,True,1.0041,1.00432,1.00403,1.0041
2019-03-15 13:30:00+00:00,141,True,1.00407,1.00414,1.00327,1.00337
2019-03-15 13:40:00+00:00,116,True,1.00334,1.00337,1.00268,1.00289
2019-03-15 13:50:00+00:00,125,True,1.00288,1.003,1.00265,1.00279
2019-03-15 14:00:00+00:00,131,True,1.00274,1.00312,1.00269,1.00272
2019-03-15 14:10:00+00:00,115,True,1.00269,1.00275,1.00198,1.00198
2019-03-15 14:20:00+00:00,116,True,1.00202,1.00239,1.00202,1.00224
2019-03-15 14:30:00+00:00,64,True,1.00222,1.00226,1.00203,1.00212
2019-03-15 14:40:00+00:00,93,True,1.00207,1.00218,1.00188,1.00194
2019-03-15 14:50:00+00:00,61,True,1.0019,1.00212,1.00176,1.00212
2019-03-15 15:00:00+00:00,59,True,1.0021,1.00258,1.00202,1.00258
2019-03-15 15:10:00+00:00,97,True,1.00256,1.00301,1.00248,1.00277
2019-03-15 15:20:00+00:00,96,True,1.00277,1.00289,1.00224,1.00255
2019-03-15 15:30:00+00:00,101,True,1.00252,1.00252,1.0014,1.00152
2019-03-15 15:40:00+00:00,167,True,1.00154,1.00158,1.00105,1.0012
2019-03-15 15:50:00+00:00,421,True,1.00122,1.00279,1.00122,1.00244
2019-03-15 16:00:00+00:00,175,True,1.0024,1.00295,1.00226,1.00267
2019-03-15 16:10:00+00:00,64,True,1.0027,1.00282,1.00247,1.00269
2019-03-15 16:20:00+00:00,50,True,1.00264,1.00292,1.00243,1.00289
2019-03-15 16:30:00+00:00,73,True,1.00292,1.00326,1.00292,1.00315
2019-03-15 16:40:00+00:00,52,True,1.0032,1.00327,1.00305,1.00309
2019-03-15 16:50:00+00:00,64,True,1.00305,1.00312,1.00276,1.00296
2019-03-15 17:00:00+00:00,28,True,1.00291,1.00291,1.00274,1.00274
2019-03-15 17:10:00+00:00,37,True,1.00277,1.00288,1.0027,1.00278
2019-03-15 17:20:00+00:00,19,True,1.00281,1.00281,1.00266,1.00266
2019-03-15 17:30:00+00:00,13,True,1.00269,1.00277,1.00255,1.00255
2019-03-15 17:40:00+00:00,29,True,1.00252,1.00266,1.00245,1.00245
2019-03-15 17:50:00+00:00,35,True,1.00241,1.00269,1.00238,1.00256
2019-03-15 18:00:00+00:00,29,True,1.00251,1.00258,1.00244,1.00245
2019-03-15 18:10:00+00:00,21,True,1.00241,1.00244,1.00223,1.00234
2019-03-15 18:20:00+00:00,22,True,1.0023,1.00253,1.00226,1.00248
2019-03-15 18:30:00+00:00,30,True,1.00252,1.00256,1.00219,1.00228
2019-03-15 18:40:00+00:00,16,True,1.00225,1.00235,1.00224,1.00228
2019-03-15 18:50:00+00:00,30,True,1.00224,1.00237,1.00218,1.00235
2019-03-15 19:00:00+00:00,37,True,1.00231,1.00235,1.00197,1.00225
2019-03-15 19:10:00+00:00,28,True,1.00227,1.00242,1.00227,1.00231
2019-03-15 19:20:00+00:00,16,True,1.00228,1.00238,1.00228,1.00231
2019-03-15 19:30:00+00:00,50,True,1.00235,1.00245,1.00232,1.00239
2019-03-15 19:40:00+00:00,21,True,1.00241,1.00248,1.00234,1.00248
2019-03-15 19:50:00+00:00,43,True,1.00246,1.00248,1.00217,1.00217
2019-03-15 20:00:00+00:00,17,True,1.00219,1.00234,1.00219,1.00234
2019-03-15 20:10:00+00:00,18,True,1.00232,1.00232,1.0021,1.00213
2019-03-15 20:20:00+00:00,10,True,1.00217,1.00226,1.00217,1.00219
2019-03-15 20:30:00+00:00,34,True,1.00223,1.00227,1.00155,1.00155
2019-03-15 20:40:00+00:00,37,True,1.00157,1.0021,1.00154,1.00199
2019-03-15 20:50:00+00:00,22,True,1.002,1.00212,1.00157,1.00157
2019-03-17 21:00:00+00:00,4,True,1.00212,1.00212,1.00185,1.00185
2019-03-17 21:10:00+00:00,5,True,1.00163,1.00171,1.00163,1.00164
2019-03-17 21:20:00+00:00,2,True,1.00183,1.00183,1.00179,1.00179
2019-03-17 21:30:00+00:00,4,True,1.00178,1.0018,1.0017,1.0018
2019-03-17 21:40:00+00:00,18,True,1.00171,1.00194,1.00171,1.00178
2019-03-17 21:50:00+00:00,16,True,1.00175,1.0023,1.00166,1.00166
2019-03-17 22:00:00+00:00,12,True,1.00167,1.00193,1.00167,1.00193
2019-03-17 22:20:00+00:00,15,True,1.00192,1.00192,1.00178,1.00184
2019-03-17 22:30:00+00:00,19,True,1.00179,1.00199,1.00178,1.0019
2019-03-17 22:50:00+00:00,26,True,1.00186,1.00186,1.0016,1.00169
2019-03-17 23:00:00+00:00,19,True,1.00174,1.00195,1.00174,1.00195
2019-03-17 23:10:00+00:00,26,True,1.00199,1.00232,1.00194,1.00232
2019-03-17 23:20:00+00:00,15,True,1.00235,1.00238,1.00224,1.00229
2019-03-17 23:30:00+00:00,5,True,1.00233,1.00235,1.00228,1.00232
2019-03-17 23:40:00+00:00,15,True,1.00229,1.00233,1.00225,1.00227
2019-03-17 23:50:00+00:00,9,True,1.00226,1.00238,1.00226,1.00235
2019-03-18 00:00:00+00:00,38,True,1.00231,1.00237,1.00223,1.00227
2019-03-18 00:10:00+00:00,19,True,1.00231,1.00237,1.00223,1.00223
2019-03-18 00:20:00+00:00,44,True,1.00227,1.0023,1.00199,1.00209
2019-03-18 00:30:00+00:00,15,True,1.00205,1.00219,1.00205,1.00219
2019-03-18 00:40:00+00:00,11,True,1.00223,1.00223,1.00214,1.00217
2019-03-18 00:50:00+00:00,24,True,1.00214,1.00223,1.00203,1.00223
2019-03-18 01:00:00+00:00,24,True,1.00227,1.00231,1.00216,1.00224
2019-03-18 01:10:00+00:00,20,True,1.00228,1.00228,1.00216,1.00223
2019-03-18 01:20:00+00:00,18,True,1.00221,1.00227,1.00217,1.00217
2019-03-18 01:30:00+00:00,20,True,1.00219,1.00228,1.00216,1.00217
2019-03-18 01:40:00+00:00,21,True,1.00214,1.00227,1.00214,1.00226
2019-03-18 01:50:00+00:00,23,True,1.00223,1.00226,1.00205,1.00211
2019-03-18 02:00:00+00:00,27,True,1.00214,1.00217,1.00207,1.00207
2019-03-18 02:10:00+00:00,15,True,1.0021,1.00224,1.0021,1.00216
2019-03-18 02:20:00+00:00,22,True,1.00213,1.00227,1.00213,1.00224
2019-03-18 02:30:00+00:00,19,True,1.00219,1.00223,1.00209,1.00214
2019-03-18 02:40:00+00:00,19,True,1.0021,1.00217,1.00195,1.00217
2019-03-18 02:50:00+00:00,41,True,1.00213,1.00221,1.00189,1.00191
2019-03-18 03:00:00+00:00,42,True,1.00188,1.00193,1.00174,1.00186
2019-03-18 03:10:00+00:00,19,True,1.00182,1.00182,1.00168,1.00168
2019-03-18 03:20:00+00:00,19,True,1.00166,1.00166,1.00145,1.00145
2019-03-18 03:30:00+00:00,14,True,1.00141,1.00147,1.0014,1.00142
2019-03-18 03:40:00+00:00,32,True,1.0014,1.00156,1.00138,1.00155
2019-03-18 03:50:00+00:00,28,True,1.00152,1.00157,1.00149,1.00155
2019-03-18 04:00:00+00:00,14,True,1.0016,1.0017,1.00156,1.00156
2019-03-18 04:10:00+00:00,12,True,1.00159,1.00159,1.00149,1.00155
2019-03-18 04:20:00+00:00,30,True,1.00159,1.00167,1.00153,1.00162
2019-03-18 04:30:00+00:00,13,True,1.00159,1.00168,1.00159,1.00159
2019-03-18 04:40:00+00:00,7,True,1.00156,1.00156,1.00146,1.00149
2019-03-18 04:50:00+00:00,2,True,1.00146,1.00149,1.00146,1.00149
2019-03-18 05:00:00+00:00,7,True,1.00153,1.0016,1.00149,1.00153
2019-03-18 05:10:00+00:00,18,True,1.00154,1.00177,1.00154,1.00174
2019-03-18 05:20:00+00:00,22,True,1.00171,1.00178,1.00159,1.00166
2019-03-18 05:30:00+00:00,25,True,1.00163,1.00171,1.00159,1.00171
2019-03-18 05:40:00+00:00,26,True,1.00174,1.00174,1.0016,1.0017
2019-03-18 05:50:00+00:00,23,True,1.00173,1.00192,1.00173,1.00188
2019-03-18 06:00:00+00:00,18,True,1.00188,1.00198,1.00176,1.00176
2019-03-18 06:10:00+00:00,23,True,1.00179,1.0019,1.00176,1.00189
2019-03-18 06:20:00+00:00,17,True,1.00191,1.00194,1.0017,1.0017
2019-03-18 06:30:00+00:00,11,True,1.00173,1.00188,1.00171,1.00181
2019-03-18 06:40:00+00:00,34,True,1.00177,1.00178,1.0015,1.00159
2019-03-18 06:50:00+00:00,29,True,1.00155,1.00155,1.00125,1.00134
2019-03-18 07:00:00+00:00,39,True,1.00135,1.00161,1.00135,1.00143
2019-03-18 07:10:00+00:00,53,True,1.00147,1.0015,1.00116,1.00147
2019-03-18 07:20:00+00:00,23,True,1.00143,1.00147,1.00136,1.00144
2019-03-18 07:30:00+00:00,53,True,1.00139,1.0014,1.00084,1.00089
2019-03-18 07:40:00+00:00,57,True,1.00095,1.00116,1.00088,1.00089
2019-03-18 07:50:00+00:00,70,True,1.00092,1.00096,1.00067,1.00079
2019-03-18 08:00:00+00:00,43,True,1.00083,1.00106,1.00083,1.00099
2019-03-18 08:10:00+00:00,64,True,1.00102,1.00117,1.00079,1.00117
2019-03-18 08:20:00+00:00,84,True,1.0012,1.00152,1.00089,1.00152
2019-03-18 08:30:00+00:00,50,True,1.00156,1.0017,1.00132,1.00132
2019-03-18 08:40:00+00:00,59,True,1.00135,1.00185,1.00131,1.00157
2019-03-18 08:50:00+00:00,109,True,1.00152,1.0016,1.00091,1.00103
2019-03-18 09:00:00+00:00,73,True,1.00106,1.0015,1.00098,1.00119
2019-03-18 09:10:00+00:00,71,True,1.00116,1.00123,1.00102,1.00102
2019-03-18 09:20:00+00:00,60,True,1.00105,1.0012,1.00091,1.00108
2019-03-18 09:30:00+00:00,27,True,1.00112,1.00116,1.00105,1.00112
2019-03-18 09:40:00+00:00,36,True,1.00115,1.00134,1.00098,1.00098
2019-03-18 09:50:00+00:00,51,True,1.00094,1.00116,1.00087,1.00094
2019-03-18 10:00:00+00:00,75,True,1.00091,1.00099,1.0005,1.00051
2019-03-18 10:10:00+00:00,33,True,1.00054,1.00065,1.0004,1.0004
2019-03-18 10:20:00+00:00,15,True,1.00044,1.00044,1.00027,1.00037
2019-03-18 10:30:00+00:00,19,True,1.0004,1.00048,1.00025,1.00025
2019-03-18 10:40:00+00:00,39,True,1.0003,1.00051,1.0003,1.00038
2019-03-18 10:50:00+00:00,26,True,1.00034,1.00043,1.00024,1.00024
2019-03-18 11:00:00+00:00,57,True,1.00027,1.00027,0.99991,1.00002
2019-03-18 11:10:00+00:00,28,True,0.99999,1.00008,0.99994,0.99995
2019-03-18 11:20:00+00:00,28,True,0.99996,1.00004,0.99985,0.99988
2019-03-18 11:30:00+00:00,32,True,0.99993,0.99996,0.99967,0.99987
2019-03-18 11:40:00+00:00,29,True,0.99991,1.00005,0.99987,0.99987
2019-03-18 11:50:00+00:00,29,True,0.9999,1.00011,0.99988,1.00011
2019-03-18 12:00:00+00:00,36,True,1.00007,1.00026,0.99994,1.00026
2019-03-18 12:10:00+00:00,57,True,1.00029,1.00057,1.00021,1.00043
2019-03-18 12:20:00+00:00,39,True,1.00041,1.00062,1.00032,1.00032
2019-03-18 12:30:00+00:00,37,True,1.00035,1.00068,1.00035,1.00065
2019-03-18 12:40:00+00:00,57,True,1.00061,1.0009,1.0005,1.0008
2019-03-18 12:50:00+00:00,80,True,1.00078,1.001,1.00052,1.00095
2019-03-18 13:00:00+00:00,75,True,1.00093,1.00119,1.00082,1.00113
2019-03-18 13:10:00+00:00,34,True,1.00108,1.00108,1.00091,1.00092
2019-03-18 13:20:00+00:00,55,True,1.00096,1.00121,1.00092,1.00116
2019-03-18 13:30:00+00:00,38,True,1.00113,1.00137,1.00112,1.00136
2019-03-18 13:40:00+00:00,53,True,1.00134,1.00175,1.0013,1.00161
2019-03-18 13:50:00+00:00,40,True,1.00164,1.00167,1.00146,1.00147
2019-03-18 14:00:00+00:00,55,True,1.00144,1.00155,1.00126,1.00143
2019-03-18 14:10:00+00:00,45,True,1.00146,1.00162,1.00137,1.00154
2019-03-18 14:20:00+00:00,35,True,1.00157,1.00186,1.00153,1.00186
2019-03-18 14:30:00+00:00,41,True,1.00183,1.00186,1.00166,1.00177
2019-03-18 14:40:00+00:00,48,True,1.0018,1.00192,1.00163,1.00182
2019-03-18 14:50:00+00:00,59,True,1.00185,1.0019,1.00116,1.00123
2019-03-18 15:00:00+00:00,63,True,1.0012,1.0012,1.00086,1.00086
2019-03-18 15:10:00+00:00,71,True,1.00089,1.0013,1.00089,1.00124
2019-03-18 15:20:00+00:00,71,True,1.00127,1.00139,1.00099,1.0013
2019-03-18 15:30:00+00:00,121,True,1.00134,1.00146,1.00112,1.0014
2019-03-18 15:40:00+00:00,75,True,1.00144,1.00166,1.00106,1.00109
2019-03-18 15:50:00+00:00,165,True,1.00113,1.00125,1.00007,1.00022
2019-03-18 16:00:00+00:00,114,True,1.00025,1.00056,1.00016,1.00021
2019-03-18 16:10:00+00:00,53,True,1.00024,1.00042,1.00017,1.00031
2019-03-18 16:20:00+00:00,47,True,1.00034,1.00052,1.00017,1.00043
2019-03-18 16:30:00+00:00,51,True,1.00046,1.00096,1.00046,1.00096
2019-03-18 16:40:00+00:00,43,True,1.00099,1.00117,1.00096,1.00112
2019-03-18 16:50:00+00:00,60,True,1.00117,1.00141,1.00112,1.00118
2019-03-18 17:00:00+00:00,28,True,1.00123,1.00138,1.00119,1.00127
2019-03-18 17:10:00+00:00,29,True,1.00124,1.00166,1.00124,1.00166
2019-03-18 17:20:00+00:00,24,True,1.0017,1.00184,1.00158,1.00167
2019-03-18 17:30:00+00:00,21,True,1.00163,1.0017,1.00149,1.00149
2019-03-18 17:40:00+00:00,13,True,1.00154,1.00164,1.00147,1.00153
2019-03-18 17:50:00+00:00,27,True,1.0015,1.00154,1.00125,1.00143
2019-03-18 18:00:00+00:00,17,True,1.00141,1.00141,1.00122,1.00133
2019-03-18 18:10:00+00:00,14,True,1.00129,1.00144,1.00129,1.0014
2019-03-18 18:20:00+00:00,16,True,1.00143,1.00143,1.00129,1.00133
2019-03-18 18:30:00+00:00,16,True,1.00131,1.00134,1.00116,1.00119
2019-03-18 18:40:00+00:00,12,True,1.00115,1.00119,1.00109,1.00112
2019-03-18 18:50:00+00:00,62,True,1.00109,1.00113,1.00092,1.00092
2019-03-18 19:00:00+00:00,36,True,1.00095,1.00106,1.00071,1.00071
2019-03-18 19:10:00+00:00,33,True,1.00075,1.00076,1.00064,1.00076
2019-03-18 19:20:00+00:00,35,True,1.00073,1.00076,1.00066,1.00071
2019-03-18 19:30:00+00:00,6,True,1.00075,1.00075,1.00072,1.00072
2019-03-18 19:40:00+00:00,17,True,1.00077,1.00077,1.00065,1.00076
2019-03-18 19:50:00+00:00,18,True,1.00079,1.00079,1.00047,1.00047
2019-03-18 20:00:00+00:00,6,True,1.00044,1.00054,1.00044,1.00046
2019-03-18 20:10:00+00:00,4,True,1.0005,1.00054,1.00047,1.00047
2019-03-18 20:20:00+00:00,17,True,1.0005,1.00078,1.0005,1.00078
2019-03-18 20:30:00+00:00,9,True,1.00082,1.00082,1.00078,1.00082
2019-03-18 20:40:00+00:00,8,True,1.00078,1.00082,1.00078,1.00082
2019-03-18 20:50:00+00:00,19,True,1.00078,1.00092,1.00069,1.00084
2019-03-18 21:00:00+00:00,5,True,1.00092,1.00092,1.00081,1.00081
2019-03-18 21:10:00+00:00,20,True,1.00086,1.0009,1.00025,1.00051
2019-03-18 21:20:00+00:00,5,True,1.0006,1.00071,1.00059,1.00059
2019-03-18 21:30:00+00:00,31,True,1.00075,1.00118,1.00043,1.00052
2019-03-18 21:40:00+00:00,33,True,1.00046,1.00132,1.00032,1.00097
2019-03-18 21:50:00+00:00,1,True,1.00092,1.00092,1.00092,1.00092
2019-03-18 22:00:00+00:00,5,True,1.00099,1.00124,1.00087,1.00124
2019-03-18 22:10:00+00:00,5,True,1.00127,1.0013,1.00124,1.00127
2019-03-18 22:20:00+00:00,4,True,1.00128,1.00133,1.00128,1.00132
2019-03-18 22:30:00+00:00,4,True,1.00129,1.00133,1.00128,1.00128
2019-03-18 22:40:00+00:00,7,True,1.0013,1.00143,1.00129,1.00129
2019-03-18 22:50:00+00:00,10,True,1.00128,1.00134,1.00128,1.00131
2019-03-18 23:00:00+00:00,13,True,1.00127,1.00128,1.0012,1.0012
2019-03-18 23:10:00+00:00,8,True,1.00123,1.00129,1.00117,1.00128
2019-03-18 23:20:00+00:00,9,True,1.00132,1.00132,1.00116,1.00118
2019-03-18 23:30:00+00:00,25,True,1.00115,1.00117,1.00108,1.00114
2019-03-18 23:40:00+00:00,18,True,1.0011,1.0012,1.0011,1.0012
2019-03-18 23:50:00+00:00,14,True,1.00118,1.00118,1.00107,1.00116
2019-03-19 00:00:00+00:00,6,True,1.00118,1.00118,1.00112,1.00116
2019-03-19 00:10:00+00:00,16,True,1.00113,1.00118,1.00104,1.00108
2019-03-19 00:20:00+00:00,19,True,1.00111,1.00119,1.00101,1.00111
2019-03-19 00:30:00+00:00,25,True,1.00114,1.00129,1.00111,1.00116
2019-03-19 00:40:00+00:00,11,True,1.00112,1.00124,1.00112,1.00115
2019-03-19 00:50:00+00:00,47,True,1.00116,1.00116,1.00081,1.00089
2019-03-19 01:00:00+00:00,33,True,1.00084,1.00103,1.0008,1.00083
2019-03-19 01:10:00+00:00,14,True,1.00081,1.00087,1.00073,1.00077
2019-03-19 01:20:00+00:00,30,True,1.00074,1.00084,1.00072,1.00077
2019-03-19 01:30:00+00:00,37,True,1.0008,1.00088,1.00074,1.00086
2019-03-19 01:40:00+00:00,23,True,1.00085,1.00092,1.0008,1.00092
2019-03-19 01:50:00+00:00,31,True,1.0009,1.0009,1.00075,1.00082
2019-03-19 02:00:00+00:00,15,True,1.00085,1.00085,1.00078,1.00079
2019-03-19 02:10:00+00:00,38,True,1.00076,1.00082,1.00067,1.00078
2019-03-19 02:20:00+00:00,24,True,1.00075,1.00078,1.00058,1.00059
2019-03-19 02:30:00+00:00,23,True,1.0006,1.00061,1.00051,1.00061
2019-03-19 02:40:00+00:00,11,True,1.00057,1.00057,1.0004,1.00045
2019-03-19 02:50:00+00:00,9,True,1.0004,1.00043,1.00038,1.0004
2019-03-19 03:00:00+00:00,3,True,1.00037,1.00044,1.00037,1.00044
2019-03-19 03:10:00+00:00,5,True,1.00047,1.00047,1.00041,1.00041
2019-03-19 03:20:00+00:00,9,True,1.00037,1.00041,1.0003,1.00037
2019-03-19 03:30:00+00:00,10,True,1.00041,1.00041,1.00033,1.00037
2019-03-19 03:40:00+00:00,13,True,1.00033,1.00033,1.00023,1.00026
2019-03-19 03:50:00+00:00,17,True,1.00029,1.00029,1.00009,1.00016
2019-03-19 04:00:00+00:00,16,True,1.00019,1.0002,1.00009,1.00009
2019-03-19 04:10:00+00:00,15,True,1.00006,1.0002,1.00006,1.0002
2019-03-19 04:20:00+00:00,5,True,1.00024,1.0003,1.00019,1.0003
2019-03-19 04:30:00+00:00,10,True,1.00035,1.0005,1.00035,1.0005
2019-03-19 04:50:00+00:00,5,True,1.00048,1.00062,1.00048,1.00062
2019-03-19 05:00:00+00:00,12,True,1.00059,1.00061,1.00052,1.00055
2019-03-19 05:10:00+00:00,12,True,1.00052,1.00063,1.00048,1.00062
2019-03-19 05:20:00+00:00,25,True,1.00058,1.00073,1.00058,1.00072
2019-03-19 05:30:00+00:00,28,True,1.00069,1.0007,1.00058,1.00065
2019-03-19 05:40:00+00:00,18,True,1.00062,1.00076,1.00058,1.00073
2019-03-19 05:50:00+00:00,13,True,1.00077,1.00085,1.00069,1.00069
2019-03-19 06:00:00+00:00,16,True,1.00069,1.00069,1.00051,1.00051
2019-03-19 06:10:00+00:00,15,True,1.00048,1.00052,1.00042,1.00049
2019-03-19 06:20:00+00:00,2,True,1.00045,1.00045,1.00041,1.00041
2019-03-19 06:30:00+00:00,7,True,1.00037,1.00037,1.00021,1.00024
2019-03-19 06:40:00+00:00,11,True,1.00027,1.00042,1.00026,1.00034
2019-03-19 06:50:00+00:00,25,True,1.00038,1.00054,1.00031,1.00031
2019-03-19 07:00:00+00:00,47,True,1.00028,1.00054,1.0002,1.00047
2019-03-19 07:10:00+00:00,61,True,1.00051,1.00051,1.00016,1.00031
2019-03-19 07:20:00+00:00,43,True,1.00027,1.00032,1.00003,1.00023
2019-03-19 07:30:00+00:00,30,True,1.0002,1.00021,1.00002,1.00009
2019-03-19 07:40:00+00:00,26,True,1.00006,1.00006,0.99982,0.99983
2019-03-19 07:50:00+00:00,46,True,0.99984,1.00044,0.99984,1.00014
2019-03-19 08:00:00+00:00,90,True,1.00017,1.00023,0.99982,0.99993
2019-03-19 08:10:00+00:00,57,True,0.99997,1.00043,0.99996,1.00039
2019-03-19 08:20:00+00:00,65,True,1.00043,1.00043,1.00004,1.00016
2019-03-19 08:30:00+00:00,20,True,1.00018,1.00022,1.00015,1.00015
2019-03-19 08:40:00+00:00,24,True,1.00018,1.00022,0.99994,0.99994
2019-03-19 08:50:00+00:00,39,True,0.99997,1.00011,0.99984,0.9999
2019-03-19 09:00:00+00:00,34,True,0.99993,1.00007,0.99993,0.99997
2019-03-19 09:10:00+00:00,37,True,1.0,1.00002,0.99963,0.99967
